ticker,announce_date,announce_hour,eps_est,eps_act,surprise,label,timing,beta,mm_car0_1,mm_car1_1,mm_car0_5,mm_car1_5,mm_car0_10,mm_car1_10,mm_car0_20,mm_car1_20,ma_car0_1,ma_car1_1,ma_car0_5,ma_car1_5,ma_car0_10,ma_car1_10,ma_car0_20,ma_car1_20,sa_car0_1,sa_car1_1,sa_car0_5,sa_car1_5,sa_car0_10,sa_car1_10,sa_car0_20,sa_car1_20,day0_date
AAPL,2024-02-01,16.0,2.1,2.18,0.038095238095238126,beat,after close,1.0960909262337015,-0.004229042223209349,0.013276425765220146,-0.018065326427730566,-0.0005598584393010711,-0.052450726208486696,-0.0349452582200572,-0.1258764213159377,-0.10837095332750821,-0.002444644858546785,0.013487890863595475,-0.012357326006298464,0.0035752097158437968,-0.04424390262416933,-0.02831136690202707,-0.10959905965265826,-0.093666523930516,-0.008174137383894164,0.007572020509553301,-0.025855462007512764,-0.010109304114065298,-0.035537395971069974,-0.01979123807762251,-0.11579391655354765,-0.10004775866010018,2024-02-02
AAPL,2023-11-02,16.0,1.39,1.46,0.050359712230215875,beat,after close,1.3078819274875964,-0.005766323009165084,0.011471790447012494,0.019777406356725882,0.037015519812903463,0.006712098098983968,0.023950211555161548,-0.012841479638118764,0.004396633818058814,-0.0020000987947802473,0.01230458096084619,0.027546712785025962,0.0418513925406524,0.02219489360735405,0.036499573362980486,0.007914643298847834,0.02221932305447427,-0.00744849923221802,0.008026237371116185,-0.004569875885190089,0.010904860718144116,-0.005226351897643977,0.010248384705690228,-0.009492180957230145,0.00598255564610406,2023-11-03
AAPL,2023-08-03,16.0,1.19,1.26,0.05882352941176476,beat,after close,1.291753268517985,-0.07109820724071857,-0.028724645443376468,-0.06187813705111388,-0.019504575253771778,-0.05474486879422481,-0.012371306996882714,-0.016374466233739286,0.025999095563602814,-0.0694796141414662,-0.025982326532561828,-0.06276119596725871,-0.019263908358354342,-0.060661003355044096,-0.01716371574613973,-0.01057622774293443,0.03292105986596994,-0.05447717158112275,-0.020058333902739367,-0.03115365721788954,0.003265180460493844,-0.03823398069027084,-0.0038151430118874563,-0.021562458941834617,0.012856378736548768,2023-08-04
AAPL,2023-05-04,16.0,1.43,1.52,0.062937062937063,beat,after close,1.3008564099079705,0.021339515662807517,-0.0011279614044358496,0.019557219468077747,-0.0029102575991656193,0.01044642849081219,-0.012021048576431177,0.005493584420175197,-0.01697389264706817,0.027744022353152098,-0.0006703599308818253,0.02663834842525159,-0.0017760338587823332,0.024554113438351788,-0.0038602688456821355,0.029521081206718036,0.0011066989226841129,0.021974246012264165,0.00012545296201726952,0.019377010369023062,-0.002471782681223833,-0.008301891651445126,-0.03015068470169202,-0.03661755590736793,-0.05846634895761482,2023-05-05
AAPL,2023-02-02,16.0,1.95,1.88,-0.03589743589743593,miss,after close,1.2901976281787346,0.028539553913366916,-0.00980887380323273,0.03202396846394616,-0.006324459252653486,0.04595412721247932,0.007605699495879678,0.06640076681686584,0.028052339100266194,0.023211519717256324,-0.011817379332362377,0.024539696286687507,-0.010489202762931193,0.03678984989848366,0.0017609508488649617,0.05302375882578325,0.01799485977616455,0.02699760228184045,-0.005726009644480223,0.02130323302939441,-0.011420378896926264,0.03541031992763888,0.0026867080013182054,0.03722594376197774,0.00450233183565707,2023-02-03
AAPL,2022-10-27,16.0,1.27,1.29,0.015748031496063006,inline,after close,1.255300882565087,0.037232769790275004,-0.007399086841343029,-0.03433719947303682,-0.07896905610465485,-0.03053923667597931,-0.07517109330759734,-0.06948188297165199,-0.11411373960327002,0.04357464407286882,-0.008187097482535988,-0.03024940959428246,-0.08201115114968727,-0.006110373287183668,-0.057872114842588473,-0.03607084272642047,-0.08783258428182528,0.029853261044568313,-0.0022137878838359715,-0.01529209938996079,-0.047359148318365074,-0.031729743514686604,-0.06379679244309089,-0.050421057135761616,-0.0824881060641659,2022-10-28
AAPL,2022-07-28,16.0,1.15,1.2,0.04347826086956526,beat,after close,1.276307601104786,0.010722334171480049,-0.002918421174387755,0.025640851107791796,0.012000095761923991,0.02164023434888869,0.007999479003020886,0.032453254114266736,0.01881249876839893,0.015022247468976846,-0.0031917023223012597,0.03397093544060903,0.015756985649330923,0.04175839380202273,0.023544444010744625,0.04384042479527439,0.025626475003996285,0.013441140174467403,-0.00400355700129662,0.017320175208713096,-0.00012452196705092788,0.033127505442809735,0.01568280826704571,0.05608654530602297,0.03864184813025895,2022-07-29
AAPL,2022-04-28,16.0,1.43,1.52,0.062937062937063,beat,after close,1.2489633383967276,0.002708194084838857,-0.0061973547772490156,0.007854779065481123,-0.0010507697966067493,-0.03088182048655188,-0.03978736934863975,-0.05955908629475022,-0.0684646351568381,-0.0037025150866512035,-0.004053114547240666,0.0024144842509175035,0.002063884790328041,-0.03875275183374238,-0.039103351294331845,-0.052271455604055994,-0.05262205506464546,-0.00816645783261638,-0.013236895295544393,0.010761233961176786,0.0056907964982487735,-0.021040862180092046,-0.02611129964302006,-0.042872685392619236,-0.04794312285554725,2022-04-29
AAPL,2022-01-27,16.0,1.89,2.1,0.11111111111111122,beat,after close,1.3384997800942744,0.038630487078830086,0.002056524040390126,0.029576558078973518,-0.0069974049594664425,0.03260981100246358,-0.00396415203597638,0.02356665929828068,-0.013007303740159279,0.05305741343377979,0.0081149811298602,0.043061128104854296,-0.0018813041990652923,0.03979980150064222,-0.00514263080327737,0.02774231425743212,-0.017200118046487467,0.02704600499123644,0.000999421275858614,0.028985270872509128,0.0029386871571313034,0.03648494518951262,0.010438361474134794,0.020088182891259465,-0.0059584008241183595,2022-01-28
AAPL,2021-10-28,16.0,1.24,1.24,0.0,inline,after close,1.3686882361461934,-0.027930420282128093,-0.007479723010097684,-0.03409306908760694,-0.01364237181557653,-0.03634634523942265,-0.01589564796739224,0.04339568171311295,0.06384637898514336,-0.02751208548164963,-0.007327526150017749,-0.028844206673620643,-0.008659647341988763,-0.03447543085895699,-0.01429087152732511,0.038464856699414796,0.058649416031046675,-0.02656719623789139,-0.004121759513937451,-0.0450272046364838,-0.02258176791252986,-0.05490505281569669,-0.03245961609174275,-0.004967060756247976,0.01747837596770596,2021-10-29
MSFT,2026-07-29,16.0,4.24,4.74,0.11792452830188678,beat,after close,0.8548976107284555,0.1681537051650374,0.025728489351101586,0.22490530277819432,0.08248008696425851,0.2174142339584066,0.07498901814447079,0.2607058742158937,0.1182806584019579,0.1612946007060112,0.022992952744269823,0.20712174030258668,0.0688200923408453,0.18942014286242814,0.05111849490068676,0.21705747475754378,0.0787558267958024,0.1324307680099337,0.03235517356542794,0.15024736825291418,0.050171773808408426,0.11541959187520379,0.015343997430698031,0.14471136635785442,0.044635771913348665,2026-07-30
MSFT,2026-04-29,16.0,4.07,4.27,0.049140049140048964,beat,after close,0.9028555124383274,-0.033151860039915264,0.014480222614479066,-0.02894816816636172,0.01868391448803261,-0.07309711142765798,-0.025465028773263655,0.023090672968419268,0.0707227556228136,-0.03568331533059865,0.013563274173706397,-0.03554726026552579,0.013699329238779256,-0.08512246334538986,-0.035875873841084815,0.003493588441959572,0.05274017794626462,-0.04027470369099384,0.0014733501873851473,-0.07271594540955739,-0.030967891531178404,-0.15692178351180752,-0.11517372963342853,-0.12052156369067923,-0.07877350981230025,2026-04-30
MSFT,2026-01-28,16.0,3.92,4.14,0.056122448979591774,beat,after close,0.8598745825422258,-0.10290442293368571,-0.004759779967588529,-0.17178206281524533,-0.07363741984914815,-0.15482547607899827,-0.05668083311290109,-0.17936183535802924,-0.08121719239193206,-0.10236931694542517,-0.004422297783467921,-0.16865170647953343,-0.07070468731757618,-0.1528945978916837,-0.05494757872972644,-0.17922881063859153,-0.08128179147663428,-0.07116368202815182,0.012953270090272029,-0.1000634964763416,-0.015946544357917758,-0.10596495803699801,-0.021848005918574165,-0.12268575920887681,-0.03856880709045296,2026-01-29
MSFT,2025-10-29,16.0,3.66,4.13,0.128415300546448,beat,after close,0.921526034896642,-0.03772894940978271,-0.018425276730546142,-0.06347244836820168,-0.04416877568896511,-0.05480926904153234,-0.03550559636229577,-0.09320373915406296,-0.07390006647482639,-0.03656006065605333,-0.018401067225759515,-0.059824120810281434,-0.04166512737998762,-0.049975752723522504,-0.03181675929322869,-0.08690306290290384,-0.06874406947261003,-0.032945800782739565,-0.01608605135334562,-0.034959763827029255,-0.01810001439763531,-0.014028491757910988,0.0028312576714829563,-0.03366908755626086,-0.016809338126866913,2025-10-30
MSFT,2025-07-30,16.0,3.38,3.65,0.07988165680473373,beat,after close,0.9187272909389439,0.04003806479101141,-0.0027126351816481806,0.01791715652418121,-0.02483354344847838,0.0020974029055384324,-0.040653297067121154,-0.028375974888481,-0.07112667486114059,0.04201557372321496,-0.0012102662733474157,0.01919801845084601,-0.024027821545716366,0.002605579854407347,-0.04062026014215503,-0.026677910210726963,-0.06990375020728934,0.05078350085280858,0.003979424856351499,0.02070891636877792,-0.026095159627679165,0.007182310272485504,-0.03962176572397158,-0.011701485697292457,-0.05850556169374954,2025-07-31
MSFT,2025-04-30,16.0,3.22,3.46,0.07453416149068315,beat,after close,1.0973644356228673,0.07658233703976886,0.0075206939044917265,0.08882895282918252,0.01976730969390539,0.07860689583881494,0.009545252703537815,0.1023054594416019,0.03324381630632477,0.07754755799826674,0.008380948042118641,0.08716974030878588,0.018003130352637786,0.07835901042006688,0.009192400463918782,0.09607258306311517,0.026905973106967074,0.06810024315508612,0.006515481444850035,0.06885894353760114,0.007274181827365056,0.029946086853566922,-0.03163867485666916,0.060949247620227576,-0.0006355140900085043,2025-05-01
MSFT,2025-01-29,16.0,3.12,3.23,0.035256410256410214,beat,after close,1.2048586532872754,-0.060339663188373895,0.007258523713603686,-0.06477002260110305,0.0028281643008745277,-0.080919243456967,-0.013321056554989413,-0.07440177527909897,-0.006803588377121389,-0.06168546275328868,0.005490743090633354,-0.0672876772498252,-0.00011147140590317406,-0.08564983696988848,-0.01847363112596645,-0.0911106704910688,-0.02393446464714677,-0.05763789703237199,0.006026505731013709,-0.07329203503426518,-0.009627632270879483,-0.10443507238011729,-0.04077066961673159,-0.0780529263967098,-0.014388523633324102,2025-01-30
MSFT,2024-10-30,16.0,3.11,3.3,0.061093247588424424,beat,after close,1.1236122234736405,-0.03248142646749889,0.0055851907321392,-0.042158571346978924,-0.004091954147340836,-0.0321543793183977,0.005912237881240387,-0.05054433386731001,-0.012477716667671924,-0.03525214787564068,0.005672282571641318,-0.04140984213420784,-0.0004854116869258407,-0.03404426556491302,0.006880164882368978,-0.0548586830840998,-0.013934252636817801,-0.02605133295308293,0.0023784352282212318,-0.048906524631716075,-0.020476756450411915,-0.03308848969492728,-0.004658721513623121,-0.03549122095773738,-0.007061452776433219,2024-10-31
MSFT,2024-07-30,16.0,2.94,2.95,0.003401360544217766,inline,after close,1.1694912711754133,-0.016920427199893853,0.013245926538587062,-0.010445263021363005,0.01972109071711791,-0.02244096685074541,0.007725386887735504,-0.07010529738703748,-0.03993894364855657,-0.01586324204819678,0.011196944805973663,-0.015645459984064858,0.011414726870105585,-0.01780851698743391,0.009251669866736534,-0.05743302327598454,-0.030372836421814098,-0.01882685759173397,0.0343304319009764,0.0002124802640323109,0.05336976975674268,-0.040511389730386704,0.012645899762323665,-0.07562600076283021,-0.022468711270119845,2024-07-31
MSFT,2024-04-25,16.0,2.84,2.94,0.03521126760563384,beat,after close,1.1960925766318502,-0.0077733714328070205,-0.014469057862394663,-1.8357219478040004e-05,-0.0067140436490656825,-0.003421374818111819,-0.010117061247699462,0.01332868793794557,0.006633001508357928,-0.0047883408617365175,-0.013558197234233904,0.004353916630932653,-0.004415939741564734,0.005675717021107474,-0.003094139351389913,0.02782980935749957,0.019059952985002182,-0.007362022626460463,-0.01432041892537439,-0.005567595214862275,-0.012525991513776202,-0.0004073764472040109,-0.007365772746117938,-0.008060229236465322,-0.015018625535379249,2024-04-26
MSFT,2024-01-30,16.0,2.77,2.93,0.05776173285198561,beat,after close,1.1762126449813506,-0.00963036306473928,-0.0008385513154909145,-0.009511412298710999,-0.0007196005494626342,-0.024738430774049427,-0.015946619024801063,-0.047133055274667636,-0.038341243525419275,-0.008122851101612594,0.0025060332154298592,-0.0006561414406635047,0.009972742876378948,-0.010498615255550736,0.0001302690614917168,-0.01913197279948564,-0.008503088482443188,-0.002949782061670625,0.002997979033089182,0.0013863950401156178,0.007334156134875425,-0.00983283263553869,-0.003885071540778884,-0.010206942816861853,-0.004259181722102046,2024-01-31
MSFT,2023-10-24,16.0,2.65,2.99,0.12830188679245294,beat,after close,1.4044047750933166,0.02931249526779295,-0.021109357330456033,0.047949608604147334,-0.002472243994101647,0.04646361113997573,-0.003958241458273254,0.02849016386761269,-0.021931688730636292,0.01949098487810874,-0.025539394816452066,0.04963302330505037,0.004602643610489565,0.06402719291972492,0.01899681322516411,0.06644349049517118,0.02141311080061037,0.024068475936857237,-0.018409559300081813,0.035584745277820184,-0.0068932899591188646,0.03374910744574944,-0.008728927791189611,0.025723384047380615,-0.016754651189558434,2023-10-25
MSFT,2023-07-25,16.0,2.55,2.69,0.05490196078431378,beat,after close,1.3238738771909306,-0.05131756042188895,-0.012785765933321619,-0.05650034546658583,-0.0179685509780185,-0.06316389064754396,-0.02463209615897663,-0.04506458651527506,-0.006532792026707729,-0.052033247828706664,-0.01424212424741711,-0.05609711468643219,-0.01830599110514264,-0.062445744127160197,-0.024654620545870642,-0.03934647675683334,-0.0015553531755437833,-0.0421644344569535,-0.017975248085732365,-0.044165681139377244,-0.019976494768156106,-0.024729400447457195,-0.0005402140762360563,-0.02485318759213384,-0.0006640012209127022,2023-07-26
MSFT,2023-04-25,16.0,2.23,2.45,0.09865470852017946,beat,after close,1.2731746082340099,0.08404502548621577,0.0064493743704167605,0.09522467896061311,0.0176290278448141,0.10479485984485515,0.027199208729056137,0.11513799921854811,0.037542348102749104,0.08879047488440661,0.012119788941992837,0.09800898296185545,0.021338297019441677,0.11201316285069074,0.035342476908276965,0.123576002247748,0.04690531630533423,0.06838151836021167,0.01081044908913853,0.07333884762534948,0.01576777835427634,0.0750403824019551,0.017469313130881958,0.06589051650286792,0.008319447231794785,2023-04-26
MSFT,2023-01-24,16.0,2.32,2.32,0.0,inline,after close,1.27134830563643,0.010535419067792269,0.01683067939816909,0.011350126459725662,0.017645386790102482,0.06791655514996817,0.07421181548034499,0.05758411537018006,0.06387937570055688,0.013440187696198258,0.01972326637262789,0.017989050371632676,0.024272129048062308,0.07409679365815514,0.08037987233458477,0.05630299466308253,0.06258607333951216,0.010919663303000204,0.014742354530077106,0.007973996926013416,0.011796688153090318,0.04432177184231434,0.04814446306939124,0.024668142373061808,0.02849083360013871,2023-01-25
MSFT,2022-10-25,16.0,2.31,2.35,0.01731601731601733,inline,after close,1.2329726383285373,-0.08050193553659223,-0.012903387748481362,-0.09157889128028499,-0.023980343492174122,-0.0669757181501117,0.0006228296379991588,-0.05192701618546961,0.015671531602641252,-0.08403880194989843,-0.014416270540399179,-0.09919740463722981,-0.029574873227730558,-0.07629810805261905,-0.006675576643119796,-0.04655082732488536,0.023071704084613898,-0.06326613355618216,-0.008371782610585576,-0.07870789962764779,-0.02381354868205121,-0.046488959981988764,0.008405390963607817,-0.05115938842476997,0.0037349625208266124,2022-10-26
MSFT,2022-07-26,16.0,2.29,2.23,-0.026200873362445438,miss,after close,1.2315405713713128,0.0476563672597779,0.012938691315539055,0.043868634770816456,0.009150958826577613,0.050234656225834576,0.015516980281595733,0.022265241587689236,-0.012452434356549608,0.05688393304081041,0.015998388958000875,0.05850681413352765,0.01762127005071812,0.06877809368182108,0.02789254959901155,0.038969962112540224,-0.0019155819702693089,0.03715389258599289,0.013316793199357857,0.026751784325767858,0.0029146849391328278,0.0394849436930339,0.015647844306398873,0.02542406432659783,0.0015869649399627983,2022-07-27
MSFT,2022-04-26,16.0,2.2,2.22,0.009090909090909097,inline,after close,1.24843842440446,0.03472117062608711,-0.009389698735247504,0.030526872275860453,-0.01358399708547416,0.032272985895662146,-0.011837883465672466,0.022975889333774698,-0.021134980027559914,0.0426702812451214,-0.002626767128715679,0.04144511984313415,-0.0038519285307029305,0.023988976127512496,-0.021308072246324583,0.022868929980517816,-0.022428118393319263,0.015906181049992085,-0.017398494453272573,0.008399324012634213,-0.024905351490630445,0.014995932802390755,-0.018308742700873903,0.01883411606367702,-0.014470559439587638,2022-04-27
MSFT,2022-01-25,16.0,2.32,2.48,0.06896551724137938,beat,after close,1.1487388560342688,0.04656144070774481,0.015704160786279515,0.021340188298809064,-0.00951709162265623,0.011910411413887696,-0.018946868507577597,0.03151292482878323,0.000655644907317933,0.04648864991488999,0.015487115174369626,0.03215987336564741,0.0011583386251270422,0.025443890354888143,-0.005557644385632221,0.04055791639844408,0.009556381657923718,0.04005721375200888,0.017437668985762156,0.005466488463515939,-0.017153056302730785,-0.003310833276369718,-0.025930378042616442,0.0187459889440601,-0.003873555822186625,2022-01-26
MSFT,2021-10-26,16.0,2.08,2.27,0.09134615384615381,beat,after close,1.0894462016173,0.03948633989397743,-0.007157346629519792,0.05281514172444196,0.006171455200944739,0.044379974382483825,-0.0022637121410133965,0.05110394332618104,0.004460256802683818,0.04054675017484621,-0.005997485686617177,0.05630583837632619,0.0097616025148628,0.04914767122861752,0.0026034353671541277,0.05996045809683237,0.01341622223536898,0.03659637068564525,-0.006396069851203778,0.0488060408971539,0.005813600360304871,0.033736942213669074,-0.009255498323179956,0.02265155557255627,-0.02034088496429276,2021-10-27
NVDA,2026-05-20,16.0,1.77,1.87,0.056497175141242986,beat,after close,1.7882657367079267,-0.04801403737407253,-0.026410135239948777,-0.09470017453105306,-0.07309627239692931,-0.07482718399586351,-0.05322328186173975,-0.0806473545329144,-0.05904345239879064,-0.04267764430918919,-0.022973995916703127,-0.076606840033277,-0.05690319164079094,-0.07472924884260057,-0.05502560045011451,-0.06740247211408867,-0.04769882372160261,-0.05502746915686485,-0.029064813159161873,-0.1324190823399467,-0.10645642634224373,-0.10062923332137486,-0.07466657732367188,-0.1486918946454865,-0.12272923864778351,2026-05-21
NVDA,2026-02-25,16.0,1.54,1.62,0.05194805194805199,beat,after close,1.7290210808586943,-0.07929717571281834,-0.03384170249403214,-0.03480649175448575,0.010648981464300454,0.0014239683380329604,0.04687944155681916,-0.018875681296117202,0.026579791922669,-0.08585127994605679,-0.03684446490138926,-0.044301460861839725,0.004705354182827803,-0.02190723792390825,0.027099577120759277,-0.05818640745454018,-0.00917959240987265,-0.06626622361142698,-0.02569005931932311,-0.041933869888109876,-0.0013577055960060092,-0.025659144989544358,0.014917019302559509,-0.05351132547788451,-0.012935161185780641,2026-02-26
NVDA,2025-11-19,16.0,1.26,1.3,0.03174603174603177,beat,after close,1.837251026207903,-0.0321908798183289,-0.028357221355887915,-0.11023379762273283,-0.10640013916029184,-0.08738551084194993,-0.08355185237950893,-0.0878705630719607,-0.08403690460951971,-0.03598689136542377,-0.01970437035550021,-0.08223060630383805,-0.0659480852939145,-0.054988622818329946,-0.03870610180840639,-0.055939735381779765,-0.03965721437185621,-0.013734905686764276,-0.013601264682943093,-0.07043811877173967,-0.07030447776791848,-0.06399947036740938,-0.0638658293635882,-0.05663343694326395,-0.056499795939442765,2025-11-20
NVDA,2025-08-27,16.0,1.01,1.05,0.03960396039603964,beat,after close,1.9123620843010134,-0.0379274820544655,-0.02256139591107928,-0.08883400277860797,-0.07346791663522174,-0.058753542799751236,-0.043387456656365016,-0.07985118616597117,-0.06448510002258495,-0.03869842992567207,-0.027282777997605923,-0.08356043991693796,-0.0721447879888718,-0.03561736543569838,-0.024201713507632228,-0.04080504823168185,-0.0293893963036157,-0.03367917778011942,-0.017901571688495932,-0.07671316326885447,-0.06093555717723098,-0.04338757967312801,-0.02760997358150452,-0.06969117829415372,-0.053913572202530236,2025-08-28
NVDA,2025-05-28,16.0,0.75,0.81,0.08000000000000007,beat,after close,2.120113738750745,-0.0029433375023750277,-0.02693105882932629,0.019266014601536506,-0.004721706725414755,0.016033321363794636,-0.007954399963156625,0.055178709684323,0.03119098835737174,0.0004923437176150847,-0.028050335111754587,0.030218219713915584,0.0016755408845459119,0.04777218632325164,0.01922950749388197,0.11240903004828073,0.08386635121891106,0.004743121591016641,-0.026060354592108648,0.018193212988109275,-0.012610263195016014,0.026684317918490574,-0.004119158264634715,0.07743765891540966,0.04663418273228437,2025-05-29
NVDA,2025-02-26,16.0,0.85,0.89,0.047058823529411806,beat,after close,2.611061426899852,-0.046296044618149415,-0.0021205036470041475,-0.07174546305682925,-0.027569922085683977,0.06849231338971065,0.11266785436085591,-0.05657797268674775,-0.012402431715602485,-0.04472366862725008,0.024094615919723283,-0.12445837623160516,-0.0556400916846318,-0.039055371281652596,0.029762913265320767,-0.10247322773356393,-0.03365494318659057,-0.021881408820928705,0.026492197805703555,-0.09307546075101758,-0.04470185412438532,-0.009699860759055823,0.03867374586757644,-0.06281650468344258,-0.014442898056810316,2025-02-27
NVDA,2024-11-20,16.0,0.75,0.81,0.08000000000000007,beat,after close,2.8753167787903884,-0.05470545306850769,-0.042855383944393644,-0.12086479159512228,-0.10901472247100824,-0.12397889150510469,-0.11212882238099064,-0.12657168119235448,-0.11472161206824044,-0.03530227602558944,-0.03528069833578451,-0.07229457246799054,-0.0722729947781856,-0.05025511212835487,-0.05023353443854994,-0.07991762901532329,-0.07989605132551836,-0.0375158831637854,-0.03269481314463074,-0.06341709067775525,-0.05859602065860059,-0.06286458282965546,-0.0580435128105008,-0.09684358171697705,-0.09202251169782238,2024-11-21
