Date,AAPL,ABBV,ADBE,AMD,AMZN,AVGO,BAC,CAT,COST,CRM,CSCO,CVX,GE,GOOGL,GS,HD,HON,JNJ,JPM,KO,LLY,MA,MCD,META,MRK,MS,MSFT,NFLX,NKE,NVDA,ORCL,PFE,PG,QCOM,SPY,TSLA,UNH,UPS,V,WMT,XLC,XLE,XLF,XLI,XLK,XLP,XLV,XLY,XOM
2022-03-18,160.37884521484375,135.5067138671875,453.3299865722656,113.45999908447266,161.25050354003906,56.23362731933594,38.3263053894043,204.81439208984375,533.6441650390625,214.7012939453125,49.285255432128906,135.28866577148438,58.29489517211914,134.84239196777344,309.39215087890625,303.2447509765625,175.38548278808594,154.0327911376953,125.11557006835938,52.72127914428711,276.9201965332031,340.7629699707031,215.01885986328125,214.4362030029297,69.14427185058594,81.98939514160156,289.4556579589844,38.060001373291016,120.238037109375,26.344707489013672,76.90620422363281,42.52570343017578,133.5860595703125,139.22613525390625,418.5174255371094,301.7966613769531,465.27020263671875,175.62448120117188,211.67977905273438,45.901031494140625,64.83995819091797,31.385997772216797,35.96158981323242,95.77069854736328,74.8641128540039,65.43611145019531,126.77522277832031,87.34048461914062,67.65104675292969
2022-03-21,161.7481231689453,136.23020935058594,453.5899963378906,115.91999816894531,161.4915008544922,55.76803207397461,38.27269744873047,207.41041564941406,528.111572265625,209.71649169921875,49.31166458129883,137.72288513183594,57.82530975341797,134.81861877441406,303.677001953125,293.1258544921875,173.8543243408203,154.9049835205078,124.71369934082031,53.14234924316406,278.8456726074219,336.3729553222656,211.7789764404297,209.483642578125,69.1005630493164,80.07843017578125,288.2320556640625,37.45899963378906,119.27603912353516,26.624557495117188,76.228271484375,42.27605056762695,134.09320068359375,140.67271423339844,418.39508056640625,307.0533447265625,466.6859130859375,174.6495819091797,209.67996215820312,45.51914596557617,64.2330551147461,32.65121078491211,35.92640686035156,95.98651885986328,74.72191619873047,65.52027130126953,126.67871856689453,86.60897827148438,70.68661499023438
2022-03-22,165.112548828125,136.1961669921875,466.45001220703125,114.77999877929688,164.88900756835938,56.700138092041016,39.469844818115234,206.48329162597656,531.8094482421875,214.12237548828125,49.461368560791016,137.26280212402344,57.87409973144531,138.54959106445312,307.2691650390625,293.4463195800781,175.66465759277344,154.17373657226562,127.36603546142578,53.33533477783203,274.3977966308594,340.21783447265625,214.29885864257812,214.59466552734375,69.3103256225586,81.47057342529297,292.95306396484375,38.29199981689453,121.93292236328125,26.41541862487793,77.01918029785156,41.37888717651367,135.125244140625,142.49903869628906,423.29083251953125,331.32666015625,464.5347595214844,174.53770446777344,211.0614776611328,45.38343811035156,65.43350219726562,32.411041259765625,36.50959014892578,96.50979614257812,75.79564666748047,66.00759887695312,126.70655822753906,88.7588119506836,70.37704467773438
2022-03-23,166.47203063964844,134.84280395507812,422.8999938964844,113.91999816894531,163.4080047607422,55.59089279174805,38.49604415893555,205.98260498046875,526.6759033203125,207.15533447265625,47.97320556640625,138.74342346191406,57.14229202270508,136.97210693359375,300.64013671875,282.16156005859375,173.2418212890625,153.59228515625,124.82977294921875,52.98444747924805,273.5987548828125,333.0636901855469,212.4989471435547,211.4349822998047,69.6861572265625,79.87956237792969,288.5499572753906,37.44900131225586,121.8504638671875,25.529062271118164,75.69158172607422,40.71575927734375,134.18215942382812,138.21347045898438,417.83953857421875,333.03668212890625,462.61346435546875,171.46920776367188,207.4000244140625,44.79957580566406,64.53791809082031,32.96859359741211,35.83384323120117,95.58477020263672,74.63001251220703,65.47599792480469,124.43215942382812,87.65743255615234,71.48634338378906
2022-03-24,170.24728393554688,136.42596435546875,432.1400146484375,120.52999877929688,163.64950561523438,58.099700927734375,38.478179931640625,206.0197296142578,530.564208984375,209.97157287597656,47.99081802368164,139.11148071289062,57.39842224121094,140.23756408691406,301.1955871582031,281.0313720703125,175.35845947265625,154.3851776123047,125.64249420166016,53.49324035644531,276.9682922363281,340.0426330566406,216.22479248046875,217.48699951171875,70.28048706054688,79.66338348388672,292.9916076660156,37.57099914550781,121.0075912475586,28.034759521484375,77.4334487915039,41.027828216552734,134.41348266601562,143.26754760742188,424.1382141113281,337.97332763671875,472.01776123046875,171.5331573486328,209.94085693359375,45.077301025390625,65.59547424316406,33.05008316040039,36.12080764770508,96.3135757446289,76.56951141357422,65.93670654296875,125.9174575805664,88.34037780761719,71.70132446289062
2022-03-25,170.8830108642578,137.31971740722656,431.6199951171875,119.66999816894531,164.77349853515625,58.32600402832031,39.06781005859375,207.08592224121094,528.2825927734375,207.0768280029297,48.40468978881836,141.62937927246094,57.33743667602539,140.3376007080078,302.32421875,276.4925231933594,178.150634765625,155.8652801513672,126.74089813232422,53.975711822509766,278.24871826171875,339.721435546875,217.41275024414062,219.71563720703125,71.09335327148438,79.87956237792969,292.5869140625,37.3849983215332,122.49177551269531,27.578636169433594,76.9532699584961,41.176048278808594,135.97044372558594,142.8245086669922,426.2095642089844,336.8800048828125,471.6224670410156,172.0845184326172,211.02285766601562,45.272979736328125,65.90985107421875,33.77490234375,36.58366394042969,96.91156005859375,76.52599334716797,66.48603820800781,126.50230407714844,88.18648529052734,73.26640319824219
2022-03-28,171.74366760253906,137.8644561767578,450.010009765625,120.23999786376953,168.99049377441406,58.69791793823242,38.90700149536133,205.68592834472656,537.3139038085938,211.24725341796875,48.55438232421875,139.15335083007812,56.10554885864258,140.12216186523438,300.3624572753906,279.6963195800781,177.53817749023438,156.66697692871094,125.80323791503906,54.317832946777344,280.7903137207031,341.1522216796875,218.63670349121094,221.46884155273438,70.97969818115234,78.91976928710938,299.35052490234375,37.85100173950195,123.50872802734375,28.103477478027344,78.71398162841797,41.56611633300781,136.90460205078125,143.258544921875,429.24127197265625,363.9466552734375,471.7787170410156,175.44068908691406,213.2835235595703,46.077754974365234,66.11947631835938,32.93857192993164,36.48182678222656,96.93958282470703,77.4352798461914,66.76068878173828,127.42133331298828,90.53829956054688,71.21117401123047
2022-03-29,175.02989196777344,138.043212890625,466.3299865722656,123.2300033569336,169.31500244140625,59.49462890625,38.80872344970703,204.93492126464844,541.8482055664062,217.14466857910156,49.02108383178711,137.45521545410156,57.72164535522461,141.16224670410156,304.2682189941406,282.7489318847656,177.92547607421875,156.58766174316406,126.08007049560547,54.52836990356445,277.6422119140625,357.7577819824219,223.3434600830078,227.6793670654297,71.29435729980469,79.41262817382812,303.88848876953125,39.18199920654297,127.4757308959961,28.53868865966797,79.36363983154297,41.14484786987305,138.310302734375,145.62733459472656,434.55133056640625,366.5233459472656,469.5081481933594,177.75804138183594,220.38424682617188,46.465946197509766,67.27226257324219,32.8527946472168,36.565147399902344,97.83656311035156,79.07974243164062,67.35431671142578,128.1732940673828,92.1158218383789,70.83280944824219
2022-03-30,173.86602783203125,139.3795623779297,460.05999755859375,119.22000122070312,166.30099487304688,58.53190612792969,38.41563415527344,206.82632446289062,548.0180053710938,210.9136199951172,49.35569381713867,138.4255828857422,57.678951263427734,140.6005859375,300.6222229003906,274.51678466796875,177.02474975585938,158.21749877929688,125.50849914550781,54.57223129272461,279.0863342285156,352.58929443359375,224.117431640625,225.6884307861328,72.01981353759766,78.05509948730469,302.39495849609375,38.14699935913086,126.92604064941406,27.576641082763672,78.48800659179688,40.91080093383789,137.35833740234375,138.0869140625,431.8680114746094,364.663330078125,478.78375244140625,175.96009826660156,216.3556671142578,47.299129486083984,66.7959213256836,33.2345085144043,36.305946350097656,97.72445678710938,78.02536010742188,67.39862823486328,128.42393493652344,90.71625518798828,72.0453109741211
2022-03-31,170.77542114257812,137.983642578125,455.6199951171875,109.33999633789062,162.99749755859375,58.40113830566406,36.825416564941406,206.5852508544922,547.428466796875,208.3427276611328,49.10033416748047,136.20883178710938,55.80063247680664,137.7566680908203,295.70428466796875,266.3914794921875,175.2593994140625,156.1383514404297,121.7398681640625,54.38800811767578,275.6974792480469,347.8587341308594,222.54251098632812,220.25050354003906,71.71389770507812,75.57343292236328,297.0477294921875,37.45899963378906,123.27969360351562,27.174299240112305,77.89483642578125,40.38810348510742,135.94375610351562,138.16830444335938,425.220947265625,359.20001220703125,468.8093566894531,171.3733367919922,214.24960327148438,46.99931335449219,65.52877807617188,32.78417205810547,35.47281265258789,96.22013854980469,76.86940002441406,67.2391586303711,127.17070007324219,88.97523498535156,71.02198028564453
2022-04-01,170.4820098876953,138.46878051757812,458.19000244140625,108.19000244140625,163.55999755859375,58.15071105957031,36.539520263671875,203.7574920654297,547.1624145507812,208.27401733398438,49.012271881103516,137.37156677246094,56.40438461303711,138.82945251464844,295.81182861328125,268.6697998046875,176.56541442871094,156.98410034179688,120.837890625,55.15119934082031,281.7628173828125,354.27313232421875,224.31539916992188,222.71688842773438,72.99872589111328,75.21890258789062,298.1172790527344,37.34700012207031,122.32686614990234,26.602645874023438,77.21688842773438,40.23207473754883,137.98110961914062,132.89723205566406,426.42608642578125,361.5299987792969,471.2179260253906,165.12440490722656,218.68394470214844,47.65892028808594,66.01466369628906,33.05008316040039,35.38024139404297,95.47264099121094,76.6420669555664,67.9124984741211,128.1732940673828,89.08586120605469,71.47773742675781
2022-04-04,174.52134704589844,137.79638671875,468.80999755859375,110.52999877929688,168.34649658203125,58.880638122558594,36.476993560791016,204.72166442871094,546.7442016601562,214.75038146972656,49.197200775146484,137.4970245361328,56.11775588989258,141.62387084960938,294.0111999511719,271.95367431640625,176.60142517089844,155.4687957763672,121.37373352050781,54.86170959472656,280.559326171875,357.1347961425781,222.13751220703125,231.6710968017578,72.97250366210938,75.46968078613281,303.46453857421875,39.150001525878906,123.07813262939453,27.248001098632812,79.1565170288086,39.740577697753906,137.08253479003906,139.0634002685547,430.07916259765625,381.8166809082031,468.8553466796875,163.98170471191406,220.01715087890625,47.66838836669922,67.83438873291016,33.09296798706055,35.22287368774414,95.35118103027344,78.09790802001953,67.69987487792969,127.10572814941406,91.08660125732422,71.51214599609375
2022-04-05,171.2154998779297,139.107177734375,458.5799865722656,106.81999969482422,164.05499267578125,56.95798110961914,35.860557556152344,200.28070068359375,546.9247436523438,206.20352172851562,48.69183349609375,136.65216064453125,54.94685363769531,139.26580810546875,290.2040710449219,271.3128967285156,174.4037322998047,156.47314453125,119.96125030517578,54.8003044128418,281.58941650390625,353.6404113769531,223.64944458007812,229.64056396484375,73.17354583740234,73.74030303955078,299.5238952636719,38.01499938964844,121.20913696289062,25.82484245300293,78.09255981445312,39.9746208190918,137.56300354003906,131.51393127441406,424.64666748046875,363.7533264160156,475.97064208984375,157.58897399902344,218.423095703125,47.804107666015625,66.96741485595703,32.57400894165039,35.00071716308594,93.99635314941406,76.45344543457031,67.76189422607422,127.37493896484375,88.95118713378906,71.14237976074219
2022-04-06,168.05645751953125,143.77157592773438,444.3299865722656,103.66999816894531,158.75599670410156,55.833892822265625,35.46745300292969,200.45684814453125,555.9271240234375,197.05812072753906,48.20420837402344,137.86509704589844,54.83098220825195,135.2609100341797,283.30633544921875,265.6883850097656,174.3947296142578,160.54331970214844,118.29689025878906,55.352962493896484,294.44189453125,344.13067626953125,226.30435180664062,221.1815948486328,74.26605224609375,71.8812484741211,288.55963134765625,36.834999084472656,117.59944152832031,24.307086944580078,77.32048034667969,41.24626159667969,139.52915954589844,125.92644500732422,420.4004821777344,348.586669921875,488.83154296875,155.33555603027344,211.58316040039062,48.91501998901367,65.71932983398438,32.76701736450195,34.76003646850586,93.2675552368164,74.64453125,68.62130737304688,129.31517028808594,86.68109893798828,71.93351745605469
2022-04-07,168.35963439941406,147.49122619628906,452.7200012207031,103.72000122070312,157.7845001220703,55.93128204345703,35.19050979614258,200.16941833496094,578.0393676757812,196.41049194335938,48.434722900390625,139.78074645996094,54.55654525756836,134.60763549804688,281.41619873046875,269.4350891113281,173.5660858154297,160.1292724609375,117.93701171875,55.651214599609375,296.93536376953125,340.70947265625,228.91419982910156,220.8349151611328,75.86553955078125,71.8812484741211,290.36126708984375,36.21500015258789,118.53394317626953,24.10890007019043,77.07470703125,43.032798767089844,141.33523559570312,125.87220764160156,422.518798828125,352.4200134277344,493.6118469238281,153.98507690429688,208.82012939453125,49.40419387817383,65.14768981933594,33.19590377807617,34.722999572753906,93.58525848388672,74.76060485839844,69.45415496826172,131.80300903320312,87.12356567382812,73.13742065429688
2022-04-08,166.3546600341797,148.92120361328125,445.3399963378906,101.0,154.4604949951172,54.44268035888672,35.44065856933594,201.21710205078125,570.4247436523438,193.47647094726562,48.12441635131836,142.1480255126953,54.727317810058594,132.0311279296875,287.90185546875,276.8752136230469,171.27825927734375,160.44638061523438,120.0962142944336,55.99333572387695,300.07391357421875,343.3607482910156,226.30435180664062,220.2207794189453,76.63467407226562,72.68537902832031,286.1221008300781,35.5880012512207,117.40704345703125,23.024354934692383,76.507568359375,43.04059600830078,142.43844604492188,123.58475494384766,421.3890380859375,341.8299865722656,501.89459228515625,152.60264587402344,209.62200927734375,49.678775787353516,64.86186981201172,34.10942840576172,35.07476806640625,93.06199645996094,73.71587371826172,69.74653625488281,132.59210205078125,86.32040405273438,74.67669677734375
2022-04-11,162.1099853515625,144.55470275878906,434.44000244140625,97.37000274658203,151.1219940185547,53.85002899169922,35.36919021606445,200.30848693847656,555.8132934570312,191.78871154785156,46.88318634033203,138.49246215820312,54.68461608886719,127.60919952392578,287.3375244140625,272.96826171875,170.47662353515625,158.43775939941406,119.65536499023438,55.975791931152344,297.4456787109375,338.58465576171875,225.3953857421875,214.40647888183594,75.71693420410156,72.65081787109375,274.83978271484375,34.79999923706055,114.50279998779297,21.82727813720703,75.3921890258789,42.07322311401367,141.89573669433594,122.38229370117188,414.1865539550781,325.30999755859375,494.0623474121094,152.4987335205078,207.46762084960938,48.6941032409668,64.02347564697266,33.08439636230469,34.91740417480469,92.76300048828125,71.85859680175781,69.4630126953125,129.9556884765625,84.7188491821289,72.1054916381836
2022-04-12,163.97805786132812,142.4097137451172,426.7699890136719,95.0999984741211,150.78750610351562,54.263675689697266,34.99397277832031,200.9111328125,552.6666870117188,191.16070556640625,45.94339370727539,141.3784637451172,54.8858642578125,126.51066589355469,286.4596252441406,272.58563232421875,172.02584838867188,158.4906463623047,118.34183502197266,56.63371276855469,296.5984191894531,337.05438232421875,224.24342346191406,212.1084747314453,74.84293365478516,72.57296752929688,271.7567138671875,34.40999984741211,114.55778503417969,21.41596031188965,74.98573303222656,41.43349838256836,141.46864318847656,123.04228973388672,412.65191650390625,328.98333740234375,490.63330078125,150.14144897460938,204.2312469482422,48.35956573486328,63.49946212768555,33.63336944580078,34.5378532409668,92.613525390625,71.53937530517578,69.4807357788086,128.6931610107422,84.90640258789062,73.61038208007812
2022-04-13,166.65785217285156,136.4438018798828,431.6700134277344,97.73999786376953,155.54100036621094,54.95650100708008,34.68128204345703,202.36679077148438,561.9164428710938,192.05364990234375,46.2359619140625,143.6035614013672,55.34324264526367,128.6696014404297,288.4214172363281,276.26116943359375,175.50257873535156,159.16017150878906,114.52728271484375,56.782833099365234,291.39007568359375,346.15814208984375,226.18736267089844,212.95040893554688,75.2799301147461,72.74591064453125,277.1135559082031,35.042999267578125,116.80237579345703,22.112106323242188,75.38272857666016,41.425689697265625,141.8690643310547,127.02947998046875,417.3782653808594,340.7900085449219,493.65777587890625,150.9245147705078,206.0378875732422,49.61880874633789,64.43313598632812,34.135162353515625,34.5378532409668,93.48245239257812,72.69049835205078,69.87059783935547,129.32440185546875,87.01777648925781,74.6509017944336
2022-04-14,161.6600799560547,139.32803344726562,420.44000244140625,93.05999755859375,151.7064971923828,53.22305679321289,33.564544677734375,211.211669921875,561.2510375976562,185.86183166503906,45.36709976196289,143.53662109375,55.392032623291016,125.53545379638672,288.1258544921875,271.0103454589844,175.808837890625,158.4906463623047,113.4656753540039,57.03723907470703,290.6101989746094,348.7702941894531,225.44937133789062,208.18603515625,75.96168518066406,73.2906723022461,269.608154296875,34.112998962402344,122.27190399169922,21.17097282409668,75.09915161132812,41.441307067871094,141.0772247314453,123.7836685180664,412.1811828613281,328.3333435058594,491.6536560058594,150.2453155517578,205.57408142089844,49.57463455200195,63.337501525878906,34.246673583984375,34.14906692504883,93.37968444824219,70.92509460449219,69.85286712646484,128.70242309570312,85.80099487304688,75.52804565429688
2022-04-18,161.44491577148438,136.79574584960938,425.4700012207031,93.88999938964844,152.78500366210938,54.396305084228516,34.70808410644531,213.16790771484375,553.38916015625,183.50682067871094,45.313907623291016,145.46063232421875,55.129798889160156,126.47303009033203,295.5071716308594,267.1746520996094,172.99862670898438,156.51719665527344,115.57088470458984,56.5284423828125,287.6834716796875,347.7760925292969,225.94435119628906,208.7704620361328,75.22749328613281,74.77792358398438,270.2729797363281,33.7859992980957,120.59530639648438,21.693824768066406,73.9365234375,40.442718505859375,139.7338104248047,125.96261596679688,412.3505554199219,334.7633361816406,490.9734191894531,149.55813598632812,205.94122314453125,49.19590759277344,63.127899169921875,34.748470306396484,34.35271453857422,93.05266571044922,71.15728759765625,69.27696228027344,127.28211975097656,86.06070709228516,76.14718627929688
